"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1957-07","Jul-1957","IDX","Index","0","Units",,,16.98269,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1957-08","Aug-1957","IDX","Index","0","Units",,,16.94954,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1957-09","Sep-1957","IDX","Index","0","Units",,,16.90439,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1957-10","Oct-1957","IDX","Index","0","Units",,,16.85504,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1957-11","Nov-1957","IDX","Index","0","Units",,,16.81373,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1957-12","Dec-1957","IDX","Index","0","Units",,,16.78998,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1958-01","Jan-1958","IDX","Index","0","Units",,,16.79463,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1958-02","Feb-1958","IDX","Index","0","Units",,,16.83404,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1958-03","Mar-1958","IDX","Index","0","Units",,,16.90764,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1958-04","Apr-1958","IDX","Index","0","Units",,,17.01139,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1958-05","May-1958","IDX","Index","0","Units",,,17.14277,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1958-06","Jun-1958","IDX","Index","0","Units",,,17.29324,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1958-07","Jul-1958","IDX","Index","0","Units",,,17.45121,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1958-08","Aug-1958","IDX","Index","0","Units",,,17.60906,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1958-09","Sep-1958","IDX","Index","0","Units",,,17.76336,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1958-10","Oct-1958","IDX","Index","0","Units",,,17.91425,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1958-11","Nov-1958","IDX","Index","0","Units",,,18.0595,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1958-12","Dec-1958","IDX","Index","0","Units",,,18.19691,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1959-01","Jan-1959","IDX","Index","0","Units",,,18.32643,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1959-02","Feb-1959","IDX","Index","0","Units",,,18.44,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1959-03","Mar-1959","IDX","Index","0","Units",,,18.52989,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1959-04","Apr-1959","IDX","Index","0","Units",,,18.59138,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1959-05","May-1959","IDX","Index","0","Units",,,18.62286,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1959-06","Jun-1959","IDX","Index","0","Units",,,18.62607,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1959-07","Jul-1959","IDX","Index","0","Units",,,18.60866,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1959-08","Aug-1959","IDX","Index","0","Units",,,18.58423,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1959-09","Sep-1959","IDX","Index","0","Units",,,18.56587,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1959-10","Oct-1959","IDX","Index","0","Units",,,18.56137,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1959-11","Nov-1959","IDX","Index","0","Units",,,18.57213,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1959-12","Dec-1959","IDX","Index","0","Units",,,18.59216,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1960-01","Jan-1960","IDX","Index","0","Units",,,18.60361,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1960-02","Feb-1960","IDX","Index","0","Units",,,18.60048,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1960-03","Mar-1960","IDX","Index","0","Units",,,18.59168,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1960-04","Apr-1960","IDX","Index","0","Units",,,18.58679,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1960-05","May-1960","IDX","Index","0","Units",,,18.58992,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1960-06","Jun-1960","IDX","Index","0","Units",,,18.6002,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1960-07","Jul-1960","IDX","Index","0","Units",,,18.61378,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1960-08","Aug-1960","IDX","Index","0","Units",,,18.63025,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1960-09","Sep-1960","IDX","Index","0","Units",,,18.64784,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1960-10","Oct-1960","IDX","Index","0","Units",,,18.67197,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1960-11","Nov-1960","IDX","Index","0","Units",,,18.70902,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1960-12","Dec-1960","IDX","Index","0","Units",,,18.76591,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1961-01","Jan-1961","IDX","Index","0","Units",,,18.84647,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1961-02","Feb-1961","IDX","Index","0","Units",,,18.95489,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1961-03","Mar-1961","IDX","Index","0","Units",,,19.08876,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1961-04","Apr-1961","IDX","Index","0","Units",,,19.23826,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1961-05","May-1961","IDX","Index","0","Units",,,19.39109,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1961-06","Jun-1961","IDX","Index","0","Units",,,19.53959,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1961-07","Jul-1961","IDX","Index","0","Units",,,19.67849,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1961-08","Aug-1961","IDX","Index","0","Units",,,19.80621,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1961-09","Sep-1961","IDX","Index","0","Units",,,19.91992,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1961-10","Oct-1961","IDX","Index","0","Units",,,20.019,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1961-11","Nov-1961","IDX","Index","0","Units",,,20.10448,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1961-12","Dec-1961","IDX","Index","0","Units",,,20.17359,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1962-01","Jan-1962","IDX","Index","0","Units",,,20.22462,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1962-02","Feb-1962","IDX","Index","0","Units",,,20.26108,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1962-03","Mar-1962","IDX","Index","0","Units",,,20.28329,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1962-04","Apr-1962","IDX","Index","0","Units",,,20.29632,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1962-05","May-1962","IDX","Index","0","Units",,,20.30915,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1962-06","Jun-1962","IDX","Index","0","Units",,,20.33115,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1962-07","Jul-1962","IDX","Index","0","Units",,,20.37194,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1962-08","Aug-1962","IDX","Index","0","Units",,,20.43357,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1962-09","Sep-1962","IDX","Index","0","Units",,,20.51582,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1962-10","Oct-1962","IDX","Index","0","Units",,,20.61605,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1962-11","Nov-1962","IDX","Index","0","Units",,,20.73066,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1962-12","Dec-1962","IDX","Index","0","Units",,,20.85256,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1963-01","Jan-1963","IDX","Index","0","Units",,,20.97532,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1963-02","Feb-1963","IDX","Index","0","Units",,,21.09463,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1963-03","Mar-1963","IDX","Index","0","Units",,,21.20858,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1963-04","Apr-1963","IDX","Index","0","Units",,,21.31628,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1963-05","May-1963","IDX","Index","0","Units",,,21.41431,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1963-06","Jun-1963","IDX","Index","0","Units",,,21.50245,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1963-07","Jul-1963","IDX","Index","0","Units",,,21.58525,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1963-08","Aug-1963","IDX","Index","0","Units",,,21.66842,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1963-09","Sep-1963","IDX","Index","0","Units",,,21.75722,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1963-10","Oct-1963","IDX","Index","0","Units",,,21.85077,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1963-11","Nov-1963","IDX","Index","0","Units",,,21.948,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1963-12","Dec-1963","IDX","Index","0","Units",,,22.05195,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1964-01","Jan-1964","IDX","Index","0","Units",,,22.16525,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1964-02","Feb-1964","IDX","Index","0","Units",,,22.28296,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1964-03","Mar-1964","IDX","Index","0","Units",,,22.40357,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1964-04","Apr-1964","IDX","Index","0","Units",,,22.5248,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1964-05","May-1964","IDX","Index","0","Units",,,22.64499,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1964-06","Jun-1964","IDX","Index","0","Units",,,22.76392,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1964-07","Jul-1964","IDX","Index","0","Units",,,22.88055,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1964-08","Aug-1964","IDX","Index","0","Units",,,22.99288,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1964-09","Sep-1964","IDX","Index","0","Units",,,23.10568,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1964-10","Oct-1964","IDX","Index","0","Units",,,23.22027,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1964-11","Nov-1964","IDX","Index","0","Units",,,23.3405,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1964-12","Dec-1964","IDX","Index","0","Units",,,23.46438,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1965-01","Jan-1965","IDX","Index","0","Units",,,23.5864,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1965-02","Feb-1965","IDX","Index","0","Units",,,23.70164,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1965-03","Mar-1965","IDX","Index","0","Units",,,23.80698,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1965-04","Apr-1965","IDX","Index","0","Units",,,23.90146,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1965-05","May-1965","IDX","Index","0","Units",,,23.98932,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1965-06","Jun-1965","IDX","Index","0","Units",,,24.07829,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1965-07","Jul-1965","IDX","Index","0","Units",,,24.1774,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1965-08","Aug-1965","IDX","Index","0","Units",,,24.2915,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1965-09","Sep-1965","IDX","Index","0","Units",,,24.42239,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1965-10","Oct-1965","IDX","Index","0","Units",,,24.56736,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1965-11","Nov-1965","IDX","Index","0","Units",,,24.71994,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1965-12","Dec-1965","IDX","Index","0","Units",,,24.87057,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1966-01","Jan-1966","IDX","Index","0","Units",,,25.00763,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1966-02","Feb-1966","IDX","Index","0","Units",,,25.11929,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1966-03","Mar-1966","IDX","Index","0","Units",,,25.19881,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1966-04","Apr-1966","IDX","Index","0","Units",,,25.24645,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1966-05","May-1966","IDX","Index","0","Units",,,25.26808,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1966-06","Jun-1966","IDX","Index","0","Units",,,25.27888,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1966-07","Jul-1966","IDX","Index","0","Units",,,25.28625,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1966-08","Aug-1966","IDX","Index","0","Units",,,25.29518,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1966-09","Sep-1966","IDX","Index","0","Units",,,25.30686,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1966-10","Oct-1966","IDX","Index","0","Units",,,25.31994,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1966-11","Nov-1966","IDX","Index","0","Units",,,25.3378,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1966-12","Dec-1966","IDX","Index","0","Units",,,25.36579,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1967-01","Jan-1967","IDX","Index","0","Units",,,25.41051,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1967-02","Feb-1967","IDX","Index","0","Units",,,25.47682,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1967-03","Mar-1967","IDX","Index","0","Units",,,25.57297,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1967-04","Apr-1967","IDX","Index","0","Units",,,25.70033,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1967-05","May-1967","IDX","Index","0","Units",,,25.8557,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1967-06","Jun-1967","IDX","Index","0","Units",,,26.02701,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1967-07","Jul-1967","IDX","Index","0","Units",,,26.20396,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1967-08","Aug-1967","IDX","Index","0","Units",,,26.37759,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1967-09","Sep-1967","IDX","Index","0","Units",,,26.53924,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1967-10","Oct-1967","IDX","Index","0","Units",,,26.68559,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1967-11","Nov-1967","IDX","Index","0","Units",,,26.8153,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1967-12","Dec-1967","IDX","Index","0","Units",,,26.92863,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1968-01","Jan-1968","IDX","Index","0","Units",,,27.02449,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1968-02","Feb-1968","IDX","Index","0","Units",,,27.11101,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1968-03","Mar-1968","IDX","Index","0","Units",,,27.1937,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1968-04","Apr-1968","IDX","Index","0","Units",,,27.27567,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1968-05","May-1968","IDX","Index","0","Units",,,27.35901,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1968-06","Jun-1968","IDX","Index","0","Units",,,27.44767,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1968-07","Jul-1968","IDX","Index","0","Units",,,27.54554,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1968-08","Aug-1968","IDX","Index","0","Units",,,27.65597,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1968-09","Sep-1968","IDX","Index","0","Units",,,27.7791,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1968-10","Oct-1968","IDX","Index","0","Units",,,27.90154,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1968-11","Nov-1968","IDX","Index","0","Units",,,28.00735,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1968-12","Dec-1968","IDX","Index","0","Units",,,28.09077,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1969-01","Jan-1969","IDX","Index","0","Units",,,28.15297,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1969-02","Feb-1969","IDX","Index","0","Units",,,28.19614,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1969-03","Mar-1969","IDX","Index","0","Units",,,28.2229,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1969-04","Apr-1969","IDX","Index","0","Units",,,28.23354,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1969-05","May-1969","IDX","Index","0","Units",,,28.22948,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1969-06","Jun-1969","IDX","Index","0","Units",,,28.2235,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1969-07","Jul-1969","IDX","Index","0","Units",,,28.22576,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1969-08","Aug-1969","IDX","Index","0","Units",,,28.23906,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1969-09","Sep-1969","IDX","Index","0","Units",,,28.25696,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1969-10","Oct-1969","IDX","Index","0","Units",,,28.26959,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1969-11","Nov-1969","IDX","Index","0","Units",,,28.27135,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1969-12","Dec-1969","IDX","Index","0","Units",,,28.26101,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1970-01","Jan-1970","IDX","Index","0","Units",,,28.24095,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1970-02","Feb-1970","IDX","Index","0","Units",,,28.22111,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1970-03","Mar-1970","IDX","Index","0","Units",,,28.21032,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1970-04","Apr-1970","IDX","Index","0","Units",,,28.21636,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1970-05","May-1970","IDX","Index","0","Units",,,28.24792,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1970-06","Jun-1970","IDX","Index","0","Units",,,28.30279,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1970-07","Jul-1970","IDX","Index","0","Units",,,28.37264,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1970-08","Aug-1970","IDX","Index","0","Units",,,28.45502,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1970-09","Sep-1970","IDX","Index","0","Units",,,28.55538,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1970-10","Oct-1970","IDX","Index","0","Units",,,28.68344,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1970-11","Nov-1970","IDX","Index","0","Units",,,28.85066,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1970-12","Dec-1970","IDX","Index","0","Units",,,29.0548,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1971-01","Jan-1971","IDX","Index","0","Units",,,29.27177,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1971-02","Feb-1971","IDX","Index","0","Units",,,29.47416,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1971-03","Mar-1971","IDX","Index","0","Units",,,29.64451,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1971-04","Apr-1971","IDX","Index","0","Units",,,29.78154,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1971-05","May-1971","IDX","Index","0","Units",,,29.88819,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1971-06","Jun-1971","IDX","Index","0","Units",,,29.97397,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1971-07","Jul-1971","IDX","Index","0","Units",,,30.05119,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1971-08","Aug-1971","IDX","Index","0","Units",,,30.13321,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1971-09","Sep-1971","IDX","Index","0","Units",,,30.23407,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1971-10","Oct-1971","IDX","Index","0","Units",,,30.36417,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1971-11","Nov-1971","IDX","Index","0","Units",,,30.52782,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1971-12","Dec-1971","IDX","Index","0","Units",,,30.71941,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1972-01","Jan-1972","IDX","Index","0","Units",,,30.91722,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1972-02","Feb-1972","IDX","Index","0","Units",,,31.10288,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1972-03","Mar-1972","IDX","Index","0","Units",,,31.26575,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1972-04","Apr-1972","IDX","Index","0","Units",,,31.40676,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1972-05","May-1972","IDX","Index","0","Units",,,31.53347,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1972-06","Jun-1972","IDX","Index","0","Units",,,31.65475,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1972-07","Jul-1972","IDX","Index","0","Units",,,31.78179,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1972-08","Aug-1972","IDX","Index","0","Units",,,31.92197,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1972-09","Sep-1972","IDX","Index","0","Units",,,32.06878,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1972-10","Oct-1972","IDX","Index","0","Units",,,32.21135,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1972-11","Nov-1972","IDX","Index","0","Units",,,32.34105,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1972-12","Dec-1972","IDX","Index","0","Units",,,32.44662,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1973-01","Jan-1973","IDX","Index","0","Units",,,32.52034,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1973-02","Feb-1973","IDX","Index","0","Units",,,32.55875,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1973-03","Mar-1973","IDX","Index","0","Units",,,32.56059,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1973-04","Apr-1973","IDX","Index","0","Units",,,32.53124,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1973-05","May-1973","IDX","Index","0","Units",,,32.48265,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1973-06","Jun-1973","IDX","Index","0","Units",,,32.42987,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1973-07","Jul-1973","IDX","Index","0","Units",,,32.38516,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1973-08","Aug-1973","IDX","Index","0","Units",,,32.35593,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1973-09","Sep-1973","IDX","Index","0","Units",,,32.34717,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1973-10","Oct-1973","IDX","Index","0","Units",,,32.35375,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1973-11","Nov-1973","IDX","Index","0","Units",,,32.3611,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1973-12","Dec-1973","IDX","Index","0","Units",,,32.36363,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1974-01","Jan-1974","IDX","Index","0","Units",,,32.36445,,
